FOLIO,SEXO_ENCUESTADO,EDAD_ENCUESTADO,P1_5,P2_4,P2_5,P2_6_SUMA_SEMANALES_EST,P2_8,P2_10_F,P2_10_G,P2_13,P3_16,P3_17,P5_2_A_1,P5_2_B_1,P5_2_C_1,P5_2_D_1,P5_2_E_1,P5_3_A,P5_3_B,P5_3_C,P5_3_D,P5_3_E,P6_1_A,P6_1_B,P6_1_C,P6_1_D,P6_2,P6_3_HORAS,P6_3_MIN,P6_4,P6_5_HORAS,P6_5_MIN,P6_6,P6_7_HORAS,P6_7_MIN,P6_8_HORAS,P6_8_MIN,P6_12,P6_13,P6_14,P6_16,P6_18,P6_30_A_1,P6_30_A_2,P6_30_B_1,P6_30_B_2,P6_30_C_1,P6_30_C_2,P6_30_D_1,P6_30_D_2,P6_30_E_1,P6_30_E_2,P6_30_F_1,P6_30_F_2,P6_30_G_1,P6_30_G_2,P6_30_H_1,P6_30_H_2,O6_3,O6_5,O6_7,O6_8
3879.0,H,50,10,1,3,48,1,5,5,3,2,10,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,3,0.0,15.0,3.0,0.0,0,0,3,1,0,3,1,1,1,3,2,1,1,3,1,5,2,7,2,7,6,0.0,0.0,0.75,21.0
3880.0,H,70,10,9,9,0,0,9,9,9,2,10,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,20.0,5.0,0.0,0,0,3,2,2,3,2,1,1,2,1,1,1,2,1,0,0,7,2,7,4,0.0,0.0,1.6666666666666665,35.0
3881.0,M,56,10,1,1,40,0,5,5,3,2,10,1,0,0,0,0,1,0,0,0,0,4,4,4,4,0.0,0,0,4,0,20,3,0.0,15.0,4.0,0.0,0,0,3,1,0,4,1,1,1,2,1,1,1,2,1,5,1,7,2,7,4,0.0,1.3333333333333333,0.75,28.0
3882.0,M,72,10,9,9,0,0,9,9,9,2,9,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,15.0,3.0,0.0,0,0,4,1,0,3,2,1,1,4,1,1,1,3,2,0,0,7,2,7,6,0.0,0.0,1.25,21.0
3883.0,H,64,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,2,2,4,0.0,0,0,4,0,0,7,1.0,0.0,0.0,0.0,0,0,3,2,1,5,2,1,1,7,2,2,1,3,1,7,2,7,4,4,2,0.0,0.0,7.0,0.0
3884.0,M,76,10,9,9,0,0,9,9,9,2,10,0,1,0,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0,0,4,1,0,5,3,3,3,5,3,0,0,5,3,0,0,7,3,7,3,0.0,0.0,0.0,56.0
3885.0,M,43,10,1,1,56,4,5,5,2,2,8,0,0,0,0,0,0,0,0,0,0,4,4,3,1,0.0,0,0,0,0,0,1,1.0,0.0,2.0,0.0,0,0,4,1,0,5,2,1,1,4,2,1,1,1,1,3,1,7,2,5,2,0.0,0.0,1.0,14.0
3887.0,M,69,4,9,9,0,0,9,9,9,2,9,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,1.0,0.0,4.0,0.0,0,0,4,1,0,1,1,2,1,2,1,0,0,0,0,0,0,7,4,0,0,0.0,0.0,4.0,28.0
3888.0,M,52,10,1,1,12,0,5,5,1,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,2.0,0.0,5.0,30.0,1,1,1,2,2,1,1,2,1,3,1,1,1,7,2,3,1,7,6,7,3,0.0,0.0,14.0,38.5
3889.0,H,61,10,3,1,84,2,5,1,2,2,8,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,3.0,0.0,1,1,1,2,1,7,2,1,2,7,3,2,2,7,3,0,0,7,4,7,2,0.0,0.0,3.5,21.0
3890.0,H,26,4,1,1,40,1,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,3,4,4,2,5.0,1,0,5,0,30,7,3.0,0.0,8.0,0.0,0,0,2,2,5,4,2,2,1,5,3,1,1,2,1,4,3,5,2,7,3,5.0,2.5,21.0,56.0
3891.0,M,17,10,9,9,0,0,9,9,9,1,10,1,0,0,0,0,0,1,0,0,0,4,4,4,2,0.0,0,0,0,0,0,3,0.0,15.0,2.0,0.0,0,0,1,1,0,6,1,2,1,5,2,0,0,7,1,3,2,7,2,7,2,0.0,0.0,0.75,14.0
3892.0,H,70,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,3,0.0,30.0,0.0,30.0,0,0,2,1,0,4,1,1,1,3,1,1,1,0,0,0,0,7,2,7,4,0.0,0.0,1.5,3.5
3893.0,H,81,10,9,9,0,0,9,9,9,4,5,1,0,0,0,0,0,0,0,0,0,4,4,2,4,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,2,1,1,1,7,2,2,1,7,1,7,2,7,3,7,2,0.0,0.0,0.0,21.0
3894.0,M,51,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,1,1,1,0,0,4,4,2,4,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,2,1,0,7,1,1,1,7,3,2,1,5,1,7,2,7,4,7,4,0.0,0.0,0.0,21.0
3895.0,H,49,10,1,1,56,1,5,5,3,1,7,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,1.0,0.0,0.0,30.0,0,0,4,1,0,3,1,2,1,7,1,0,0,5,1,0,0,7,1,7,4,0.0,0.0,3.0,3.5
3896.0,M,60,10,9,9,0,0,9,9,9,1,8,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,20.0,2.0,0.0,0,0,2,1,0,7,1,1,1,7,2,1,1,7,1,2,2,7,1,7,4,0.0,0.0,2.333333333333333,14.0
3897.0,M,78,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,0,0,0,0,0,1,2,1,4,0.0,0,0,0,0,0,7,0.0,30.0,0.0,30.0,0,0,2,1,0,7,1,2,1,7,1,0,0,0,0,1,1,7,4,7,4,0.0,0.0,3.5,3.5
3898.0,M,41,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,1,0,1,1,0,4,4,4,4,0.0,0,0,0,0,0,7,1.0,0.0,3.0,0.0,0,0,4,1,0,7,1,1,1,7,1,0,0,0,0,1,1,7,3,7,4,0.0,0.0,7.0,21.0
3899.0,M,64,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,2.0,0.0,0,0,2,1,0,7,1,0,0,5,1,0,0,0,0,0,0,7,2,7,2,0.0,0.0,3.5,14.0
3900.0,H,59,10,1,1,45,0,5,5,3,1,7,0,1,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,2,2,2,7,1,1,1,7,1,1,1,3,1,0,0,7,2,7,1,0.0,0.0,0.0,35.0
3901.0,M,78,10,9,9,0,0,9,9,9,4,7,1,1,1,0,0,0,0,0,0,1,4,4,4,4,0.0,0,0,2,0,40,0,0.0,0.0,5.0,0.0,0,0,4,1,0,7,2,1,2,4,1,2,2,7,1,0,0,7,1,7,8,0.0,1.3333333333333333,0.0,35.0
3902.0,M,59,10,9,9,0,0,9,9,9,4,6,0,0,0,0,0,1,0,1,0,0,4,4,4,3,0.0,0,0,0,0,0,2,0.0,20.0,3.0,0.0,1,1,1,1,0,5,1,2,2,4,2,0,0,5,1,4,2,7,2,3,1,0.0,0.0,0.6666666666666666,21.0
3903.0,M,82,10,9,9,0,0,9,9,9,4,4,1,0,0,0,0,0,0,0,0,0,4,4,4,3,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,4,1,0,3,2,2,2,0,0,0,0,7,1,5,2,7,2,4,1,0.0,0.0,0.0,14.0
3904.0,M,26,4,1,1,20,0,3,4,3,1,8,0,0,0,0,0,0,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,20.0,2.0,0.0,0,0,3,3,2,4,2,0,0,3,2,0,0,3,2,7,2,7,3,7,4,0.0,0.0,1.6666666666666665,14.0
3905.0,M,35,10,9,9,0,0,9,9,9,2,5,1,0,0,0,0,0,0,0,0,1,4,4,4,4,5.0,2,0,5,1,0,4,3.0,0.0,1.0,0.0,1,0,1,1,0,6,2,1,1,7,2,1,2,7,2,7,2,7,2,7,2,10.0,5.0,12.0,7.0
3906.0,M,70,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,3,1.0,0.0,1.0,0.0,0,0,4,1,0,3,2,1,2,4,3,1,1,7,2,7,4,7,2,7,4,0.0,0.0,3.0,7.0
3907.0,M,61,10,9,9,0,0,9,9,9,2,10,1,0,0,0,0,0,0,0,0,0,2,4,4,4,0.0,0,0,0,0,0,7,1.0,0.0,7.0,0.0,0,0,4,1,0,3,2,1,1,7,2,1,1,0,0,7,4,7,2,2,1,0.0,0.0,7.0,49.0
3908.0,H,25,10,1,1,40,1,2,2,3,2,8,0,0,0,1,0,0,0,0,0,0,4,4,4,2,0.0,0,0,2,1,0,5,1.0,0.0,6.0,0.0,1,1,1,4,3,5,2,1,3,5,3,1,2,6,2,0,0,2,2,7,5,0.0,2.0,5.0,42.0
3909.0,M,64,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,1,1,0,0,0,2,4,4,4,0.0,0,0,0,0,0,5,2.0,0.0,3.0,0.0,1,1,1,2,3,2,1,1,1,4,2,1,1,7,2,5,1,7,2,7,1,0.0,0.0,10.0,21.0
3910.0,H,29,4,9,9,0,0,9,9,9,2,10,1,0,0,0,0,1,0,0,0,1,4,4,4,2,0.0,0,0,2,4,0,3,0.0,50.0,4.0,0.0,0,0,2,2,4,4,2,1,1,7,3,1,1,7,2,2,1,7,2,7,8,0.0,8.0,2.5,28.0
3911.0,M,74,10,9,9,0,0,9,9,9,2,8,0,1,0,0,1,0,0,0,0,1,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,1,0,2,1,2,1,7,1,0,0,5,1,0,0,7,2,0,0,0.0,0.0,0.0,0.0
3912.0,M,83,10,9,9,0,0,9,9,9,4,3,1,0,0,0,0,1,0,1,1,1,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,2,1,0,5,1,1,2,7,2,1,1,7,1,7,2,7,2,7,2,0.0,0.0,0.0,35.0
3913.0,M,30,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,1,0,5,1,2,1,7,1,0,0,7,1,0,0,7,4,7,6,0.0,0.0,0.0,0.0
3914.0,M,56,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,0,0,0,0,0,4,3,4,4,0.0,0,0,0,0,0,7,1.0,0.0,1.0,0.0,0,0,4,1,0,1,2,1,1,3,1,1,1,1,2,2,2,2,2,1,2,0.0,0.0,7.0,7.0
3915.0,H,21,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0.0,0,0,0,0,0,3,0.0,30.0,3.0,0.0,0,0,4,2,3,2,1,0,0,3,2,0,0,2,2,7,2,7,3,4,1,0.0,0.0,1.5,21.0
3916.0,H,42,10,1,1,20,0,5,5,2,2,7,0,0,0,0,0,1,1,0,1,1,2,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,6,1,3,1,7,2,1,1,7,2,1,1,7,2,4,2,0.0,0.0,0.0,21.0
3917.0,H,34,10,2,1,45,0,3,1,3,2,8,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0.0,0,0,0,0,0,3,0.0,20.0,2.0,0.0,1,1,1,4,4,0,0,1,1,2,1,1,1,1,1,0,0,7,2,0,0,0.0,0.0,1.0,14.0
3918.0,M,27,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,1,0,0,0,1,4,2,1,0.0,0,0,0,0,0,7,0.0,10.0,0.0,15.0,1,0,1,2,2,3,2,1,1,1,1,0,0,1,1,0,0,2,1,7,6,0.0,0.0,1.1666666666666665,1.75
3919.0,M,46,10,9,9,0,0,9,9,9,2,5,0,0,0,0,0,0,0,0,0,0,4,4,4,4,7.0,1,30,3,1,0,7,,,,,0,0,1,1,0,3,2,1,2,7,2,3,2,3,2,0,0,2,2,7,4,10.5,3.0,5.614000000000001,21.0
3920.0,M,34,10,1,1,40,0,5,5,3,4,4,0,0,0,0,0,0,0,0,0,0,3,3,4,1,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,4,2,1,2,1,1,1,5,2,0,0,7,2,0,0,7,3,5,1,0.0,0.0,0.0,7.0
3921.0,M,35,4,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,3,0,30,4,0.0,30.0,0.0,30.0,0,0,4,1,0,3,2,1,1,7,2,1,1,7,2,0,0,7,2,0,0,0.0,1.5,2.0,3.5
3922.0,M,50,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,2,2,0,2,3.0,0.0,2.0,0.0,1,0,1,1,0,4,1,1,1,4,1,0,0,2,2,0,0,7,2,7,3,0.0,4.0,6.0,14.0
3923.0,M,72,10,1,1,35,4,5,5,3,1,6,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,4.0,0.0,0,0,4,2,1,7,2,2,2,7,3,1,2,7,1,7,1,7,1,7,3,0.0,0.0,3.5,28.0
3924.0,H,40,10,2,1,94,4,2,2,3,1,5,0,0,0,0,0,1,0,0,0,1,1,4,1,4,7.0,6,0,7,8,0,7,0.0,12.0,2.0,0.0,1,1,1,2,5,0,0,1,1,0,0,0,0,0,0,0,0,7,6,0,0,42.0,56.0,1.4000000000000001,14.0
3925.0,H,69,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,4,1,0,3,2,1,2,3,2,1,1,2,2,1,2,3,2,4,3,0.0,0.0,0.0,35.0
3926.0,M,65,10,9,9,0,0,9,9,9,1,7,1,0,0,0,1,0,0,0,0,0,4,4,3,1,0.0,0,0,0,0,0,4,0.0,30.0,4.0,24.0,0,0,4,1,0,3,2,1,1,7,1,0,0,0,0,0,0,7,4,0,0,0.0,0.0,2.0,30.800000000000004
3927.0,M,70,10,9,9,0,0,9,9,9,2,8,1,1,0,1,0,0,0,0,0,0,4,2,4,2,0.0,0,0,0,0,0,0,0.0,0.0,7.0,0.0,0,0,4,1,0,6,1,1,2,7,2,0,0,7,2,0,0,7,1,0,0,0.0,0.0,0.0,49.0
3928.0,M,76,10,1,1,54,2,5,5,2,2,6,0,0,0,0,1,0,0,0,0,0,2,4,3,4,0.0,0,0,0,0,0,6,1.0,0.0,,,0,1,2,1,0,4,1,1,1,5,2,1,1,2,2,3,2,5,2,7,4,0.0,0.0,6.0,28.0
3929.0,M,64,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,1,0,1,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,30.0,2.0,0.0,0,0,4,1,0,4,2,1,2,4,2,5,2,7,1,0,0,7,2,2,3,0.0,0.0,2.5,14.0
3930.0,H,69,10,9,9,0,0,9,9,9,1,9,0,0,0,0,0,1,1,0,0,0,4,4,4,3,0.0,0,0,0,0,0,4,0.0,30.0,,,0,0,4,1,0,7,2,1,2,7,2,1,2,5,3,0,0,5,2,7,5,0.0,0.0,2.0,28.0
3931.0,M,27,10,9,9,0,0,9,9,9,5,4,1,0,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,2,0.0,15.0,0.0,30.0,0,0,4,1,0,5,2,1,1,6,3,1,1,7,2,7,4,2,2,5,4,0.0,0.0,0.5,3.5
3932.0,H,79,10,9,9,0,0,9,9,9,2,6,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,5.0,0.0,0,0,2,1,0,7,1,1,2,4,1,1,1,3,1,2,1,7,2,7,1,0.0,0.0,3.5,35.0
3933.0,H,39,10,1,1,60,1,5,5,3,2,6,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0.0,0,0,0,0,0,7,0.0,30.0,8.0,0.0,0,0,4,2,3,4,1,1,2,7,2,1,1,2,1,7,3,7,4,7,1,0.0,0.0,3.5,56.0
3934.0,M,25,10,9,9,0,0,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0.0,0,0,2,1,0,7,0.0,30.0,2.0,0.0,0,0,1,1,0,7,1,1,2,7,1,1,1,4,1,3,1,7,2,3,1,0.0,2.0,3.5,14.0
3935.0,M,35,10,9,9,0,0,9,9,9,1,7,0,0,0,0,0,1,0,0,0,0,4,4,2,4,0.0,0,0,2,1,0,4,1.0,0.0,5.0,0.0,0,0,1,2,1,7,2,1,1,4,1,1,2,4,1,4,1,7,2,7,3,0.0,2.0,4.0,35.0
3936.0,M,20,10,9,9,0,0,9,9,9,1,8,0,0,0,0,0,1,0,0,0,0,3,4,2,4,0.0,0,0,0,0,0,7,1.0,0.0,4.0,0.0,0,0,1,1,0,7,1,1,2,5,1,1,2,7,2,4,1,7,2,3,1,0.0,0.0,7.0,28.0
3937.0,M,48,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,1,0,0,0,0,3,4,4,4,0.0,0,0,0,0,0,4,0.0,0.0,,,0,0,3,1,0,7,2,2,2,7,2,0,0,7,3,5,2,7,3,3,4,0.0,0.0,0.0,21.0
3938.0,H,40,10,1,1,0,0,4,4,3,5,4,1,1,0,0,0,0,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,1,1,1,2,2,4,1,1,1,7,2,3,1,5,2,3,1,7,2,0,0,0.0,0.0,0.0,28.0
3939.0,H,71,10,1,1,45,1,9,9,9,2,7,1,1,0,1,0,1,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,,,1,0,2,2,1,2,1,0,0,2,1,0,0,7,2,0,0,7,2,7,3,0.0,0.0,0.0,28.0
3940.0,M,68,4,9,9,0,0,9,9,9,4,5,0,0,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,0.0,0.0,,,0,0,3,1,0,3,2,1,1,2,1,1,1,7,2,1,1,7,2,7,5,0.0,0.0,0.0,28.0
3941.0,M,47,10,1,1,60,0,5,5,3,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,6,0.0,30.0,1.0,0.0,0,0,4,1,0,5,3,2,3,5,4,0,0,3,3,5,3,7,2,7,5,0.0,0.0,3.0,7.0
3942.0,H,61,10,1,1,45,0,5,5,3,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,10.0,5.0,0.0,0,0,4,1,0,7,1,1,1,5,2,1,1,7,2,0,0,7,2,7,4,0.0,0.0,0.8333333333333333,35.0
3943.0,M,50,10,9,9,0,0,9,9,9,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,0.0,30.0,5.0,0.0,0,0,4,1,0,7,2,1,1,7,2,1,1,7,2,7,2,7,2,7,4,0.0,0.0,1.5,35.0
3944.0,M,69,10,9,9,0,0,9,9,9,2,7,1,1,0,0,0,1,0,0,0,0,4,4,4,4,1.0,1,0,1,1,0,6,0.0,30.0,4.0,0.0,0,0,4,1,0,7,1,2,2,7,1,2,2,5,2,2,1,7,2,7,1,1.0,1.0,3.0,28.0
3945.0,M,20,10,9,9,0,0,9,9,9,1,9,0,0,0,0,0,1,0,0,0,0,2,4,4,4,0.0,0,0,4,2,0,6,0.0,30.0,5.0,0.0,0,0,4,1,0,7,2,1,1,7,2,1,1,7,3,7,4,7,3,7,4,0.0,8.0,3.0,35.0
3946.0,H,39,10,1,1,40,0,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,3,4,4,0.0,0,0,3,1,0,5,0.0,15.0,7.0,0.0,0,0,1,3,2,7,2,2,1,7,1,1,1,5,2,7,2,7,2,7,2,0.0,3.0,1.25,49.0
3947.0,H,71,10,1,6,20,0,5,5,3,2,7,0,1,0,0,0,1,1,0,0,0,4,4,2,3,0.0,0,0,0,0,0,5,1.0,30.0,8.0,0.0,0,0,2,5,5,2,1,1,1,7,2,1,1,3,1,0,0,7,1,0,0,0.0,0.0,7.5,56.0
3948.0,M,78,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,7,1,0,7,6.0,0.0,1.0,0.0,0,0,4,2,1,7,1,1,1,6,1,1,1,7,2,3,1,7,2,7,4,0.0,7.0,42.0,7.0
3949.0,M,69,10,9,9,0,0,9,9,9,2,5,0,0,0,0,0,0,0,0,1,0,4,4,4,4,0.0,0,0,7,1,0,7,0.0,15.0,3.0,0.0,0,0,4,1,0,7,2,2,1,7,2,4,1,7,1,0,0,7,1,7,4,0.0,7.0,1.75,21.0
3950.0,M,79,10,9,9,0,0,9,9,9,1,7,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,0.0,30.0,4.0,0.0,0,0,4,1,0,6,1,1,1,5,1,2,1,7,1,4,1,7,2,7,1,0.0,0.0,3.5,28.0
3951.0,M,29,10,1,1,45,0,5,5,1,1,8,0,0,0,0,0,0,0,0,0,0,2,4,4,4,0.0,0,0,0,0,0,4,1.0,0.0,4.0,0.0,0,0,2,2,2,7,1,1,1,7,2,1,1,4,1,7,1,7,3,7,1,0.0,0.0,4.0,28.0
3952.0,H,32,10,1,1,42,0,5,5,2,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,1.0,0.0,4.0,0.0,0,0,1,3,3,4,1,1,1,7,2,1,1,7,2,7,2,7,4,3,1,0.0,0.0,7.0,28.0
3953.0,H,36,10,1,1,60,0,5,5,2,1,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,2,1,0,7,1.0,0.0,4.0,0.0,0,0,1,1,0,7,1,0,0,7,1,1,1,4,1,7,2,7,4,2,1,0.0,2.0,7.0,28.0
3954.0,M,39,10,9,9,0,0,9,9,9,1,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,0.0,4.0,0.0,0,0,1,1,0,7,1,1,2,3,1,1,2,2,1,7,2,7,2,3,1,0.0,0.0,0.0,28.0
3955.0,H,33,10,1,3,36,2,5,5,2,1,6,0,0,0,0,0,0,0,0,0,0,4,4,1,4,0.0,0,0,0,0,0,6,5.0,0.0,2.0,0.0,0,0,1,3,3,6,1,1,1,5,1,0,0,3,1,7,2,7,4,3,1,0.0,0.0,30.0,14.0
3956.0,H,59,10,1,1,40,1,5,5,3,1,7,0,1,0,0,0,1,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,5.0,0.0,3.0,0.0,0,0,1,1,0,3,1,1,1,6,1,2,1,3,1,7,3,7,3,2,1,0.0,0.0,35.0,21.0
3957.0,H,49,10,1,1,72,2,5,5,3,2,6,1,0,0,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,1.0,0.0,10.0,0.0,0,0,3,2,2,7,1,1,1,3,1,1,1,3,1,7,2,7,3,3,1,0.0,0.0,3.0,70.0
3958.0,M,71,10,9,9,0,0,9,9,9,1,7,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,1.0,0.0,4.0,0.0,0,0,2,1,0,7,1,1,1,6,1,1,1,7,1,2,1,7,2,7,2,0.0,0.0,7.0,28.0
3959.0,M,44,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,1,1,0,7,1,1,1,7,1,1,1,0,0,1,1,7,2,7,8,0.0,0.0,0.0,7.0
3960.0,H,47,10,1,5,84,2,1,2,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0.0,0,0,0,0,0,7,4.0,25.0,2.0,0.0,0,0,4,1,0,7,1,2,1,7,1,2,1,0,0,0,0,7,1,7,1,0.0,0.0,30.916666666666668,14.0
3961.0,H,62,10,1,1,72,0,5,5,3,1,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,3,0.0,30.0,6.0,0.0,0,0,4,1,0,4,3,2,3,5,2,0,0,3,3,5,2,7,2,7,3,0.0,0.0,1.5,42.0
3962.0,H,26,10,1,1,60,3,4,4,3,1,8,0,0,0,0,0,0,0,0,0,0,3,4,3,2,1.0,1,30,0,0,0,3,0.0,20.0,8.0,0.0,0,0,4,1,0,4,1,1,1,0,0,1,1,7,2,3,1,7,5,7,2,1.5,0.0,1.0,56.0
3963.0,M,55,10,1,4,56,4,5,5,3,2,7,1,0,0,0,0,0,0,0,0,0,3,1,4,1,2.0,1,0,2,2,0,7,3.0,0.0,4.0,30.0,0,0,4,2,2,7,1,2,1,7,3,2,2,7,3,0,0,7,2,7,3,2.0,4.0,21.0,31.5
3964.0,M,57,10,1,1,35,1,5,5,3,1,7,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,30.0,4.0,0.0,0,0,3,1,0,4,1,1,2,7,2,0,0,7,2,7,2,7,3,3,1,0.0,0.0,2.5,28.0
3965.0,M,68,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,1.0,30.0,4.0,0.0,0,0,2,1,0,7,1,1,2,4,1,1,2,7,1,3,1,7,2,7,1,0.0,0.0,10.5,28.0
3966.0,M,33,10,9,9,0,0,9,9,9,1,8,0,0,0,0,0,0,0,0,0,0,2,4,4,4,0.0,0,0,2,1,0,7,0.0,30.0,4.0,0.0,0,0,1,1,0,7,1,0,0,4,1,1,1,6,2,4,1,7,2,7,2,0.0,2.0,3.5,28.0
3967.0,M,70,10,9,9,0,0,9,9,9,1,8,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,1.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,2,7,1,1,2,7,1,4,1,7,2,7,1,0.0,0.0,7.0,28.0
3968.0,H,64,10,1,1,30,0,5,5,3,2,10,1,1,1,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,1,1.0,0.0,3.0,0.0,0,0,2,1,0,4,1,2,2,5,2,2,2,6,1,1,1,7,3,7,4,0.0,0.0,1.0,21.0
3969.0,M,27,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,3,1,0,4,0.0,30.0,5.0,0.0,0,0,4,1,0,6,1,1,1,5,2,1,1,7,2,5,2,7,2,4,2,0.0,3.0,2.0,35.0
3970.0,H,17,10,4,3,48,2,4,5,2,1,9,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5.0,1,0,7,2,0,7,2.0,0.0,5.0,5.0,0,0,1,3,2,3,1,3,1,7,1,1,1,7,3,6,1,7,4,7,7,5.0,14.0,14.0,35.58333333333333
